tx_id,timestamp,payer_id,beneficiary_id,amount,payment_system,status,kyc_verified,risk_tier,device_ok,ip,score,reasons,flag,model_version,rule_config_version,ml_prob_STR,ml_label,norm_det,combined_score,final_flag
TX00001496,2025-12-07 21:57:59.091411,C100361,BEN3360,136.8,UPI,completed,False,low,True,249.248.155.110,0,[],Low,deterministic-v1,rules-2025-12-09,0.0011343581090421692,Normal,0.0,0.0004537432436168677,Low
TX00003163,2025-12-07 21:58:53.091411,C100117,BEN7496,6164.54,UPI,completed,True,medium,True,81.240.19.75,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.004608185755509178,Normal,0.725,0.43684327430220365,Medium
TX00000857,2025-12-07 21:59:09.091411,C100239,BEN5400,4457.9,UPI,completed,True,low,True,112.95.145.121,0,[],Low,deterministic-v1,rules-2025-12-09,0.004691085531394804,Normal,0.0,0.0018764342125579217,Low
TX00002346,2025-12-07 22:00:17.091411,C100081,BEN8622,4236.47,UPI,completed,True,low,True,147.208.156.126,0,[],Low,deterministic-v1,rules-2025-12-09,0.006481870274639315,Normal,0.0,0.002592748109855726,Low
TX00002069,2025-12-07 22:00:27.091411,C100101,BEN4523,1176.93,UPI,completed,True,low,True,189.125.23.61,0,[],Low,deterministic-v1,rules-2025-12-09,0.003802647242353206,Normal,0.0,0.0015210588969412824,Low
TX00003273,2025-12-07 22:00:27.091411,C100049,BEN8396,1922.72,UPI,blocked,True,low,False,107.37.156.245,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09,0.0035605914394139775,Normal,0.45,0.2714242365757656,Low
TX00003568,2025-12-07 22:00:59.091411,C100012,BEN6338,1153.24,UPI,completed,True,low,True,142.47.112.235,0,[],Low,deterministic-v1,rules-2025-12-09,0.003802647242353206,Normal,0.0,0.0015210588969412824,Low
TX00002158,2025-12-07 22:01:38.091411,C100232,BEN4690,1224.66,UPI,completed,True,low,True,210.150.195.159,0,[],Low,deterministic-v1,rules-2025-12-09,0.0034747783898941894,Normal,0.0,0.0013899113559576758,Low
TX00003643,2025-12-07 22:02:29.091411,C100362,BEN3032,3733.39,UPI,completed,True,low,True,191.46.143.121,0,[],Low,deterministic-v1,rules-2025-12-09,0.005672601764224501,Normal,0.0,0.0022690407056898004,Low
TX00001415,2025-12-07 22:04:19.091411,C100189,BEN1836,1442.17,UPI,completed,True,medium,True,105.220.50.148,0,[],Low,deterministic-v1,rules-2025-12-09,0.004063101108844228,Normal,0.0,0.0016252404435376914,Low
TX00000205,2025-12-07 22:06:58.091411,C100231,BEN5953,313.99,UPI,completed,True,low,True,80.199.84.37,0,[],Low,deterministic-v1,rules-2025-12-09,0.0007679544986394548,Normal,0.0,0.0003071817994557819,Low
TX00002903,2025-12-07 22:08:17.091411,C100334,BEN9947,3471.07,UPI,completed,False,medium,True,120.229.148.91,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.005444544966520022,Normal,0.5,0.302177817986608,Medium
TX00001571,2025-12-07 22:09:14.091411,C100294,BEN2924,1217.93,NEFT,completed,True,high,True,229.94.154.73,0,[],Low,deterministic-v1,rules-2025-12-09,0.004472551597716273,Normal,0.0,0.0017890206390865093,Low
TX00001428,2025-12-07 22:09:46.091411,C100024,BEN3678,489.96,UPI,completed,True,low,True,122.69.166.118,0,[],Low,deterministic-v1,rules-2025-12-09,0.0006660143564779477,Normal,0.0,0.0002664057425911791,Low
TX00002577,2025-12-07 22:09:46.091411,C100060,BEN6752,105.97,UPI,completed,True,low,True,221.152.250.180,0,[],Low,deterministic-v1,rules-2025-12-09,0.000840443231969399,Normal,0.0,0.0003361772927877596,Low
TX00002443,2025-12-07 22:10:46.091411,C100177,BEN5172,1340.8,UPI,completed,True,low,True,82.150.202.198,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004069040697450244,Normal,0.5,0.3016276162789801,Medium
TX00003742,2025-12-07 22:11:19.091411,C100278,BEN7677,5573.16,UPI,completed,True,high,True,53.36.165.173,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004844945086949321,Normal,0.5,0.30193797803477973,Medium
TX00001677,2025-12-07 22:14:20.091411,C100201,BEN3286,102.3,UPI,completed,True,low,True,100.229.124.48,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008364077194593102,Normal,0.0,0.0003345630877837241,Low
TX00000616,2025-12-07 22:14:42.091411,C100352,BEN8758,1020.63,NEFT,completed,True,low,True,148.204.85.179,0,[],Low,deterministic-v1,rules-2025-12-09,0.0037894319323689227,Normal,0.0,0.001515772772947569,Low
TX00000185,2025-12-07 22:16:44.091411,C100079,BEN1893,3408.97,UPI,completed,True,low,True,140.134.193.67,0,[],Low,deterministic-v1,rules-2025-12-09,0.004864970112021545,Normal,0.0,0.0019459880448086182,Low
TX00000124,2025-12-07 22:17:03.091411,C100359,BEN7704,1164.12,UPI,completed,True,low,True,151.32.198.229,0,[],Low,deterministic-v1,rules-2025-12-09,0.003802647242353206,Normal,0.0,0.0015210588969412824,Low
TX00000104,2025-12-07 22:17:08.091411,C100028,BEN9303,623.48,UPI,completed,True,low,True,95.211.119.130,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008885981272808203,Normal,0.0,0.00035543925091232817,Low
TX00002975,2025-12-07 22:17:57.091411,C100332,BEN4797,5230.77,UPI,blocked,True,medium,False,108.101.239.249,235,"['ip_reputation', 'sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.0046866794395532384,Normal,1.175,0.7068746717758213,High-Risk
TX00000525,2025-12-07 22:18:33.091411,C100293,BEN4042,3852.23,UPI,completed,True,low,True,250.163.82.25,0,[],Low,deterministic-v1,rules-2025-12-09,0.005672601764224501,Normal,0.0,0.0022690407056898004,Low
TX00003574,2025-12-07 22:18:45.091411,C100265,BEN5001,8008.22,RTGS,reversed,True,medium,True,189.221.70.190,30,"['rtgs_unusual_small_amount', 'auto_reversal_sim']",Low,deterministic-v1,rules-2025-12-09,0.029010276530750154,Normal,0.15,0.10160411061230006,Low
TX00000425,2025-12-07 22:19:18.091411,C100265,BEN3792,1308.62,UPI,completed,True,medium,True,45.104.232.82,0,[],Low,deterministic-v1,rules-2025-12-09,0.001879222397869855,Normal,0.0,0.000751688959147942,Low
TX00000337,2025-12-07 22:20:35.091411,C100071,BEN1158,1335.57,UPI,completed,True,medium,True,36.40.244.85,0,[],Low,deterministic-v1,rules-2025-12-09,0.004069040697450244,Normal,0.0,0.0016276162789800976,Low
TX00000561,2025-12-07 22:20:53.091411,C100338,BEN7308,4700.12,UPI,completed,True,low,True,223.210.249.148,0,[],Low,deterministic-v1,rules-2025-12-09,0.004691085531394804,Normal,0.0,0.0018764342125579217,Low
TX00000009,2025-12-07 22:21:31.091411,C100114,BEN6493,1848.16,UPI,completed,True,low,True,141.241.187.156,0,[],Low,deterministic-v1,rules-2025-12-09,0.0036750651236245034,Normal,0.0,0.0014700260494498014,Low
TX00003709,2025-12-07 22:22:14.091411,C100076,BEN9926,3178.45,UPI,completed,True,medium,True,118.78.81.25,0,[],Low,deterministic-v1,rules-2025-12-09,0.004560927051714248,Normal,0.0,0.0018243708206856992,Low
TX00002311,2025-12-07 22:23:11.091411,C100251,BEN7748,1228.48,UPI,completed,True,low,True,87.134.111.91,0,[],Low,deterministic-v1,rules-2025-12-09,0.0034747783898941894,Normal,0.0,0.0013899113559576758,Low
TX00000773,2025-12-07 22:24:25.091411,C100065,BEN7008,1400.8,UPI,completed,True,low,True,150.128.211.5,0,[],Low,deterministic-v1,rules-2025-12-09,0.004069040697450244,Normal,0.0,0.0016276162789800976,Low
TX00000251,2025-12-07 22:25:16.091411,C100045,BEN8571,3909.45,UPI,completed,True,medium,True,7.203.1.40,0,[],Low,deterministic-v1,rules-2025-12-09,0.005455404502552291,Normal,0.0,0.0021821618010209164,Low
TX00001949,2025-12-07 22:25:19.091411,C100332,BEN4426,647.85,UPI,completed,True,medium,True,114.164.72.167,0,[],Low,deterministic-v1,rules-2025-12-09,0.00017311588953051584,Normal,0.0,6.924635581220634e-05,Low
TX00003136,2025-12-07 22:25:28.091411,C100231,BEN1472,1554.15,UPI,completed,True,low,True,228.238.77.162,0,[],Low,deterministic-v1,rules-2025-12-09,0.004653494687137852,Normal,0.0,0.001861397874855141,Low
TX00000144,2025-12-07 22:27:42.091411,C100114,BEN6653,175.17,UPI,completed,True,low,True,31.170.59.107,0,[],Low,deterministic-v1,rules-2025-12-09,0.00023334125902722564,Normal,0.0,9.333650361089026e-05,Low
TX00002049,2025-12-07 22:28:10.091411,C100004,BEN5428,4333.57,RTGS,completed,True,low,True,215.238.102.93,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.05536749786324024,Normal,0.15,0.11214699914529609,Low
TX00003751,2025-12-07 22:29:02.091411,C100120,BEN5059,352.74,UPI,completed,True,high,True,16.102.31.158,0,[],Low,deterministic-v1,rules-2025-12-09,0.0007679544986394548,Normal,0.0,0.0003071817994557819,Low
TX00002944,2025-12-07 22:30:34.091411,C100071,BEN5187,101.03,UPI,completed,True,medium,True,130.40.157.83,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0003608846938855579,Normal,0.5,0.3001443538775542,Medium
TX00003010,2025-12-07 22:31:15.091411,C100091,BEN5224,1083.69,UPI,completed,True,medium,True,116.96.57.159,0,[],Low,deterministic-v1,rules-2025-12-09,0.005511295669810886,Normal,0.0,0.0022045182679243545,Low
TX00002086,2025-12-07 22:31:29.091411,C100249,BEN8053,461.33,UPI,completed,True,low,True,184.173.186.184,0,[],Low,deterministic-v1,rules-2025-12-09,0.0006660143564779477,Normal,0.0,0.0002664057425911791,Low
TX00003223,2025-12-07 22:31:46.091411,C100194,BEN6553,2365.79,UPI,completed,False,low,True,240.153.121.144,0,[],Low,deterministic-v1,rules-2025-12-09,0.004090695693267616,Normal,0.0,0.0016362782773070466,Low
TX00000791,2025-12-07 22:32:19.091411,C100181,BEN7523,2217.4,UPI,completed,True,high,True,116.131.80.39,0,[],Low,deterministic-v1,rules-2025-12-09,0.0044670132777144995,Normal,0.0,0.0017868053110858,Low
TX00002367,2025-12-07 22:35:09.091411,C100124,BEN5811,1136.1,UPI,completed,True,low,True,140.81.58.230,0,[],Low,deterministic-v1,rules-2025-12-09,0.0038668526998170897,Normal,0.0,0.001546741079926836,Low
TX00000878,2025-12-07 22:35:36.091411,C100139,BEN5654,1557.24,RTGS,blocked,True,low,False,237.80.227.241,120,"['ip_reputation', 'rtgs_unusual_small_amount']",STR,deterministic-v1,rules-2025-12-09,0.03939774506186091,Normal,0.6,0.37575909802474433,Medium
TX00001366,2025-12-07 22:36:36.091411,C100336,BEN8965,1042.14,UPI,completed,True,low,True,219.144.163.27,0,[],Low,deterministic-v1,rules-2025-12-09,0.002470888765530972,Normal,0.0,0.0009883555062123889,Low
TX00001524,2025-12-07 22:37:05.091411,C100080,BEN5839,726.06,UPI,completed,True,low,True,212.191.100.213,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010387891758978061,Normal,0.0,0.00041551567035912247,Low
TX00002386,2025-12-07 22:38:58.091411,C100162,BEN1407,1302.93,NEFT,completed,True,medium,True,135.57.158.55,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0046422809507299274,Normal,0.5,0.30185691238029194,Medium
TX00001651,2025-12-07 22:39:10.091411,C100190,BEN7016,968.08,UPI,completed,True,high,True,76.8.249.209,0,[],Low,deterministic-v1,rules-2025-12-09,0.0014501684159570541,Normal,0.0,0.0005800673663828216,Low
TX00002451,2025-12-07 22:40:26.091411,C100191,BEN7850,780.02,UPI,completed,True,low,True,206.133.214.179,0,[],Low,deterministic-v1,rules-2025-12-09,0.0013275767612087575,Normal,0.0,0.000531030704483503,Low
TX00000471,2025-12-07 22:40:48.091411,C100094,BEN5999,1153.32,UPI,completed,True,low,True,160.112.222.110,0,[],Low,deterministic-v1,rules-2025-12-09,0.003802647242353206,Normal,0.0,0.0015210588969412824,Low
TX00002123,2025-12-07 22:41:41.091411,C100059,BEN4173,1373.28,UPI,completed,True,medium,True,195.177.230.225,0,[],Low,deterministic-v1,rules-2025-12-09,0.004069040697450244,Normal,0.0,0.0016276162789800976,Low
TX00001161,2025-12-07 22:44:10.091411,C100194,BEN9771,2060.28,UPI,completed,False,low,True,26.200.71.171,0,[],Low,deterministic-v1,rules-2025-12-09,0.00366394177484954,Normal,0.0,0.001465576709939816,Low
TX00001321,2025-12-07 22:44:43.091411,C100270,BEN8108,945.14,UPI,completed,True,low,True,197.221.114.227,0,[],Low,deterministic-v1,rules-2025-12-09,0.0014501684159570541,Normal,0.0,0.0005800673663828216,Low
TX00002895,2025-12-07 22:45:00.091411,C100064,BEN4999,3296.96,UPI,completed,True,medium,True,151.5.80.93,0,[],Low,deterministic-v1,rules-2025-12-09,0.004845665092716526,Normal,0.0,0.0019382660370866106,Low
TX00002998,2025-12-07 22:45:33.091411,C100159,BEN1938,214023.14,UPI,completed,False,low,True,172.146.35.33,195,"['high_absolute_value', 'non_kyc_high_amount', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.6966071428571428,STR_review,0.975,0.8636428571428572,STR
TX00001136,2025-12-07 22:46:12.091411,C100150,BEN4913,4089.24,NEFT,completed,True,low,True,31.90.73.225,0,[],Low,deterministic-v1,rules-2025-12-09,0.00997502238418963,Normal,0.0,0.0039900089536758524,Low
TX00002739,2025-12-07 22:47:13.091411,C100253,BEN6346,1398.71,UPI,completed,True,low,True,104.139.75.193,0,[],Low,deterministic-v1,rules-2025-12-09,0.004069040697450244,Normal,0.0,0.0016276162789800976,Low
TX00001851,2025-12-07 22:47:38.091411,C100313,BEN7795,1509.84,UPI,completed,True,low,True,190.156.181.193,0,[],Low,deterministic-v1,rules-2025-12-09,0.004653494687137852,Normal,0.0,0.001861397874855141,Low
TX00003924,2025-12-07 22:47:39.091411,C100367,BEN4519,1850.55,UPI,completed,True,low,True,221.216.233.198,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0036750651236245034,Normal,0.5,0.3014700260494498,Medium
TX00000478,2025-12-07 22:48:30.091411,C100390,BEN4679,1985.35,RTGS,completed,True,medium,True,50.215.148.76,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.03601146110858529,Normal,0.15,0.10440458444343412,Low
TX00002237,2025-12-07 22:49:40.091411,C100329,BEN7856,4960.96,UPI,completed,True,low,True,123.101.230.124,0,[],Low,deterministic-v1,rules-2025-12-09,0.004691085531394804,Normal,0.0,0.0018764342125579217,Low
TX00002910,2025-12-07 22:51:52.091411,C100141,BEN6753,2340.37,UPI,completed,True,low,True,103.137.221.205,0,[],Low,deterministic-v1,rules-2025-12-09,0.004004425600089116,Normal,0.0,0.0016017702400356465,Low
TX00001272,2025-12-07 22:54:25.091411,C100328,BEN1964,1863.5,UPI,completed,True,low,True,33.39.176.22,0,[],Low,deterministic-v1,rules-2025-12-09,0.0036750651236245034,Normal,0.0,0.0014700260494498014,Low
TX00002508,2025-12-07 22:55:11.091411,C100276,BEN3783,3643.28,UPI,completed,True,low,True,2.97.172.1,0,[],Low,deterministic-v1,rules-2025-12-09,0.005105164716966826,Normal,0.0,0.0020420658867867304,Low
TX00003584,2025-12-07 22:55:50.091411,C100329,BEN7222,435.04,UPI,completed,True,low,True,198.200.39.87,0,[],Low,deterministic-v1,rules-2025-12-09,0.00017016080678819906,Normal,0.0,6.806432271527962e-05,Low
TX00002853,2025-12-07 22:58:05.091411,C100118,BEN9026,643.01,UPI,completed,True,high,True,167.144.71.30,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008885981272808203,Normal,0.0,0.00035543925091232817,Low
TX00001884,2025-12-07 22:58:59.091411,C100037,BEN9983,1452.5,UPI,completed,True,low,True,236.16.83.151,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.003977681679007772,Normal,0.5,0.3015910726716031,Medium
TX00003910,2025-12-07 23:00:44.091411,C100158,BEN9455,1532.66,UPI,completed,True,high,True,240.146.62.167,0,[],Low,deterministic-v1,rules-2025-12-09,0.004653494687137852,Normal,0.0,0.001861397874855141,Low
TX00002973,2025-12-07 23:02:06.091411,C100016,BEN4804,2696.08,UPI,completed,True,low,True,21.121.103.140,0,[],Low,deterministic-v1,rules-2025-12-09,0.004646487565634207,Normal,0.0,0.001858595026253683,Low
TX00000860,2025-12-07 23:04:44.091411,C100062,BEN5338,731.46,NEFT,completed,True,low,True,57.169.198.118,0,[],Low,deterministic-v1,rules-2025-12-09,0.002512253078823576,Normal,0.0,0.0010049012315294305,Low
TX00002280,2025-12-07 23:05:35.091411,C100149,BEN4204,1111.73,UPI,completed,False,low,True,8.92.57.46,0,[],Low,deterministic-v1,rules-2025-12-09,0.005268774629033246,Normal,0.0,0.0021075098516132986,Low
TX00000434,2025-12-07 23:08:10.091411,C100145,BEN5555,1169.7,UPI,completed,False,low,True,12.71.108.31,0,[],Low,deterministic-v1,rules-2025-12-09,0.0070913208703371425,Normal,0.0,0.0028365283481348574,Low
TX00000815,2025-12-07 23:09:41.091411,C100236,BEN1488,860.35,UPI,completed,True,low,True,74.16.235.186,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010431048222737424,Normal,0.0,0.00041724192890949696,Low
TX00002925,2025-12-07 23:10:59.091411,C100353,BEN3374,3111.13,UPI,completed,True,low,True,78.182.58.164,0,[],Low,deterministic-v1,rules-2025-12-09,0.0043866433340343045,Normal,0.0,0.001754657333613722,Low
TX00002541,2025-12-07 23:11:42.091411,C100305,BEN2458,272323.89,UPI,completed,True,medium,True,107.171.221.124,125,"['high_absolute_value', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.07798809523809525,Normal,0.625,0.4061952380952381,Medium
TX00001107,2025-12-07 23:12:35.091411,C100357,BEN4332,5391.92,NEFT,completed,True,low,True,240.8.208.39,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.007673873301026641,Normal,0.5,0.30306954932041064,Medium
TX00001518,2025-12-07 23:13:54.091411,C100324,BEN1793,759.96,UPI,completed,False,low,True,177.228.143.197,0,[],Low,deterministic-v1,rules-2025-12-09,0.0017916319024290786,Normal,0.0,0.0007166527609716315,Low
TX00001097,2025-12-07 23:14:10.091411,C100335,BEN3192,3393.83,UPI,completed,True,low,True,200.38.151.143,0,[],Low,deterministic-v1,rules-2025-12-09,0.004864970112021545,Normal,0.0,0.0019459880448086182,Low
TX00003116,2025-12-07 23:15:33.091411,C100382,BEN4795,1711.54,RTGS,completed,True,low,True,183.115.106.20,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.035082268871384735,Normal,0.15,0.10403290754855389,Low
TX00001738,2025-12-07 23:16:03.091411,C100147,BEN8244,2338.29,UPI,completed,True,medium,True,16.119.81.208,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004004425600089116,Normal,0.5,0.30160177024003565,Medium
TX00000582,2025-12-07 23:16:17.091411,C100208,BEN6624,829.52,UPI,completed,True,low,True,25.135.66.6,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010387891758978061,Normal,0.0,0.00041551567035912247,Low
TX00002444,2025-12-07 23:17:43.091411,C100025,BEN3545,1576.25,UPI,completed,True,medium,True,130.152.148.207,0,[],Low,deterministic-v1,rules-2025-12-09,0.0038527918758928725,Normal,0.0,0.0015411167503571492,Low
TX00002933,2025-12-07 23:20:07.091411,C100147,BEN1772,4883.36,UPI,completed,True,medium,True,242.158.4.30,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.010969792344280924,Normal,0.5,0.30438791693771233,Medium
TX00001508,2025-12-07 23:22:31.091411,C100016,BEN1083,1593.52,UPI,completed,True,low,True,118.111.189.234,0,[],Low,deterministic-v1,rules-2025-12-09,0.0038527918758928725,Normal,0.0,0.0015411167503571492,Low
TX00003405,2025-12-07 23:22:35.091411,C100389,BEN4989,936.81,RTGS,completed,True,medium,True,166.95.64.61,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.072315753790589,Normal,0.15,0.1189263015162356,Low
TX00000052,2025-12-07 23:23:45.091411,C100346,BEN3292,3084.49,NEFT,completed,True,low,True,84.8.163.70,0,[],Low,deterministic-v1,rules-2025-12-09,0.010959443633795737,Normal,0.0,0.004383777453518295,Low
TX00001741,2025-12-07 23:24:11.091411,C100058,BEN7770,1711.66,UPI,completed,True,low,True,3.109.20.218,0,[],Low,deterministic-v1,rules-2025-12-09,0.0037142352570730965,Normal,0.0,0.0014856941028292387,Low
TX00003017,2025-12-07 23:24:43.091411,C100013,BEN4216,509.66,UPI,completed,True,medium,True,108.184.175.182,0,[],Low,deterministic-v1,rules-2025-12-09,0.0006660143564779477,Normal,0.0,0.0002664057425911791,Low
TX00002478,2025-12-07 23:25:23.091411,C100179,BEN2819,1231.41,UPI,completed,True,medium,True,154.141.90.122,0,[],Low,deterministic-v1,rules-2025-12-09,0.0034747783898941894,Normal,0.0,0.0013899113559576758,Low
TX00002532,2025-12-07 23:26:34.091411,C100062,BEN9796,1438.79,NEFT,completed,True,low,True,176.82.160.20,0,[],Low,deterministic-v1,rules-2025-12-09,0.005020442671234446,Normal,0.0,0.0020081770684937782,Low
TX00000920,2025-12-07 23:29:05.091411,C100389,BEN6830,3612.77,UPI,completed,True,medium,True,111.115.146.14,0,[],Low,deterministic-v1,rules-2025-12-09,0.0030980863614998,Normal,0.0,0.0012392345445999201,Low
TX00002898,2025-12-07 23:29:32.091411,C100206,BEN9830,1009.1,RTGS,completed,True,low,True,212.183.124.142,30,['rtgs_unusual_small_amount'],Low,deterministic-v1,rules-2025-12-09,0.08599466563134488,Normal,0.15,0.12439786625253796,Low
TX00000411,2025-12-07 23:30:14.091411,C100371,BEN2595,744.05,UPI,completed,True,high,True,21.227.161.24,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010387891758978061,Normal,0.0,0.00041551567035912247,Low
TX00002805,2025-12-07 23:30:40.091411,C100038,BEN3062,2014.45,NEFT,blocked,True,low,False,223.249.215.243,90,['ip_reputation'],High-Risk,deterministic-v1,rules-2025-12-09,0.01091810191532826,Normal,0.45,0.27436724076613134,Low
TX00001622,2025-12-07 23:31:49.091411,C100206,BEN9887,5334.62,UPI,completed,True,low,True,164.148.32.233,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.0026364590109475925,Normal,0.5,0.30105458360437903,Medium
TX00003447,2025-12-07 23:31:49.091411,C100132,BEN3402,1648.73,UPI,completed,True,low,True,104.193.140.117,0,[],Low,deterministic-v1,rules-2025-12-09,0.0037142352570730965,Normal,0.0,0.0014856941028292387,Low
TX00002258,2025-12-07 23:31:52.091411,C100015,BEN7190,193.45,UPI,completed,True,low,True,110.213.33.115,0,[],Low,deterministic-v1,rules-2025-12-09,0.0007730697420648625,Normal,0.0,0.000309227896825945,Low
TX00002689,2025-12-07 23:32:42.091411,C100260,BEN5343,3765.43,UPI,completed,True,low,True,184.46.80.59,0,[],Low,deterministic-v1,rules-2025-12-09,0.005672601764224501,Normal,0.0,0.0022690407056898004,Low
TX00003367,2025-12-07 23:33:53.091411,C100150,BEN8845,13711.5,UPI,completed,True,low,True,114.109.55.51,45,['dormant_account_spike'],Medium,deterministic-v1,rules-2025-12-09,0.008789536862913774,Normal,0.225,0.13851581474516553,Low
TX00003352,2025-12-07 23:36:45.091411,C100300,BEN2649,1639.89,UPI,completed,True,low,True,5.209.73.132,0,[],Low,deterministic-v1,rules-2025-12-09,0.0038700044386066686,Normal,0.0,0.0015480017754426676,Low
TX00001774,2025-12-07 23:41:36.091411,C100117,BEN3870,3280.29,UPI,completed,True,medium,True,170.154.72.8,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.004845665092716526,Normal,0.5,0.3019382660370866,Medium
TX00002753,2025-12-07 23:44:05.091411,C100219,BEN8347,7997.0,UPI,completed,True,low,True,24.120.144.4,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.004614868733738477,Normal,0.725,0.43684594749349537,Medium
TX00003126,2025-12-07 23:46:58.091411,C100292,BEN1982,791.7,UPI,completed,True,low,True,62.68.209.50,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010387891758978061,Normal,0.0,0.00041551567035912247,Low
TX00003052,2025-12-07 23:47:46.091411,C100010,BEN9771,3279.57,UPI,completed,True,medium,True,71.39.244.16,0,[],Low,deterministic-v1,rules-2025-12-09,0.004845665092716526,Normal,0.0,0.0019382660370866106,Low
TX00003542,2025-12-07 23:49:02.091411,C100030,BEN4113,1444.31,UPI,completed,True,low,True,131.73.87.203,0,[],Low,deterministic-v1,rules-2025-12-09,0.0046246379457304185,Normal,0.0,0.0018498551782921676,Low
TX00000661,2025-12-07 23:49:21.091411,C100281,BEN8645,880.8,UPI,completed,True,medium,True,53.19.154.95,0,[],Low,deterministic-v1,rules-2025-12-09,0.0010431048222737424,Normal,0.0,0.00041724192890949696,Low
TX00001716,2025-12-07 23:49:27.091411,C100296,BEN2116,4453.74,UPI,completed,True,low,True,41.41.239.205,0,[],Low,deterministic-v1,rules-2025-12-09,0.004655749842348868,Normal,0.0,0.0018622999369395474,Low
TX00000347,2025-12-07 23:49:33.091411,C100219,BEN6298,988.77,UPI,completed,True,low,True,154.128.27.183,0,[],Low,deterministic-v1,rules-2025-12-09,0.00021167811124891758,Normal,0.0,8.467124449956704e-05,Low
TX00000493,2025-12-07 23:51:34.091411,C100367,BEN6431,7379.92,UPI,completed,True,low,True,162.198.177.64,145,"['sanctions_hit', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.004883236670543191,Normal,0.725,0.43695329466821725,Medium
TX00003509,2025-12-07 23:52:09.091411,C100313,BEN3157,4009.91,UPI,completed,True,low,True,118.16.10.94,100,['sanctions_hit'],High-Risk,deterministic-v1,rules-2025-12-09,0.005163262125117771,Normal,0.5,0.3020653048500471,Medium
TX00000333,2025-12-07 23:53:12.091411,C100111,BEN7129,594.19,UPI,completed,True,low,True,128.82.70.98,0,[],Low,deterministic-v1,rules-2025-12-09,0.0008270596657423589,Normal,0.0,0.0003308238662969436,Low
TX00001406,2025-12-07 23:53:19.091411,C100356,BEN1066,273878.92,UPI,completed,True,low,True,65.223.205.80,125,"['high_absolute_value', 'dormant_account_spike']",STR,deterministic-v1,rules-2025-12-09,0.16375,Normal,0.625,0.4405,Medium
TX00000931,2025-12-07 23:53:53.091411,C100069,BEN7161,3107.78,UPI,completed,True,low,True,148.5.137.232,0,[],Low,deterministic-v1,rules-2025-12-09,0.0043866433340343045,Normal,0.0,0.001754657333613722,Low
TX00002028,2025-12-07 23:57:18.091411,C100191,BEN2736,6326.39,UPI,completed,True,low,True,92.9.244.6,0,[],Low,deterministic-v1,rules-2025-12-09,0.003002513405508056,Normal,0.0,0.0012010053622032225,Low
TX00001327,2025-12-07 23:57:31.091411,C100014,BEN3130,4064.04,UPI,completed,True,low,True,199.148.170.34,0,[],Low,deterministic-v1,rules-2025-12-09,0.0053555698174254625,Normal,0.0,0.002142227926970185,Low
TX00000105,2025-12-07 23:57:46.091411,C100325,BEN9008,1066.56,NEFT,completed,True,medium,True,147.200.248.55,0,[],Low,deterministic-v1,rules-2025-12-09,0.005711664899465967,Normal,0.0,0.002284665959786387,Low
TX00002427,2025-12-07 23:57:55.091411,C100289,BEN4091,2131.57,UPI,completed,True,low,True,21.192.16.118,0,[],Low,deterministic-v1,rules-2025-12-09,0.004082397893099114,Normal,0.0,0.0016329591572396458,Low
